Probe 1,Probe 2,Passed?,Should?,Hamming
`180/2,'61/1,1,0,0.4715
`180/2,'61/2,1,0,0.4725
`180/2,'61/3,1,0,0.4785
`180/2,'69/1,1,0,0.482
`180/2,'69/2,1,0,0.4895
`180/2,'7/2,1,0,0.485
`180/2,'7/3,1,0,0.461
`180/2,'70/1,1,0,0.475
`180/2,'70/2,1,0,0.4665
`180/2,'72/1,1,0,0.47
`180/2,'72/2,1,0,0.491
`180/2,'72/3,1,0,0.4835
`180/2,'72/4,1,0,0.482
`180/2,'72/5,1,0,0.485
`180/2,'74/1,1,0,0.4905
`180/2,'74/2,1,0,0.489
`180/2,'74/3,1,0,0.494
`180/2,'74/4,1,0,0.4975
`180/2,'74/5,1,0,0.4955
`180/2,'76/1,1,0,0.476
`180/2,'76/2,1,0,0.474
`180/2,'76/3,1,0,0.4815
`180/2,'76/5,1,0,0.486
`180/2,'78/4,1,0,0.486
`180/2,'78/5,1,0,0.4905
`180/2,'8/1,1,0,0.487
`180/2,'8/2,1,0,0.4895
`180/2,'8/3,1,0,0.4965
`180/2,'8/4,1,0,0.479
`180/2,'8/5,1,0,0.488
`180/2,'81/1,1,0,0.4755
`180/2,'81/2,1,0,0.476
`180/2,'81/4,1,0,0.478
`180/2,'81/5,1,0,0.476
`180/2,'83/1,1,0,0.477
`180/2,'83/2,1,0,0.47
`180/2,'83/3,1,0,0.461
`180/2,'83/4,1,0,0.474
`180/2,'83/5,1,0,0.4925
`180/2,'84/1,1,0,0.461
`180/2,'84/2,1,0,0.49
`180/2,'84/3,1,0,0.4805
`180/2,'84/5,1,0,0.4705
`180/2,'85/1,1,0,0.4805
`180/2,'85/2,1,0,0.494
`180/2,'85/3,1,0,0.495
`180/2,'85/4,1,0,0.493
`180/2,'85/5,1,0,0.4905
`180/2,'88/1,1,0,0.469
`180/2,'88/2,1,0,0.4965
`180/2,'88/3,1,0,0.485
`180/2,'88/4,1,0,0.4725
`180/2,'88/5,1,0,0.4865
`180/2,'89/1,1,0,0.466
`180/2,'89/2,1,0,0.4815
`180/2,'89/3,1,0,0.4645
`180/2,'89/4,1,0,0.4575
`180/2,'89/5,1,0,0.4645
`180/2,'91/2,1,0,0.4865
`180/2,'91/3,1,0,0.4965
`180/2,'91/4,1,0,0.468
`180/2,'94/1,1,0,0.4725
`180/2,'94/2,1,0,0.4635
`180/2,'94/3,1,0,0.508
`180/2,'94/4,1,0,0.4915
`180/2,'94/5,1,0,0.478
`180/2,'96/1,1,0,0.488
`180/2,'96/2,1,0,0.4865
`180/2,'96/3,1,0,0.481
`180/2,'99/1,1,0,0.4915
`180/2,'99/2,1,0,0.4815
`180/2,'99/3,1,0,0.5045
`180/2,'99/4,1,0,0.4755
`180/2,'99/5,1,0,0.4905
`181/1,'1/1,1,0,0.479
`181/1,'1/2,1,0,0.475
`181/1,'1/3,1,0,0.4705
`181/1,'1/4,1,0,0.482
`181/1,'1/5,1,0,0.485
`181/1,'10/1,1,0,0.4815
`181/1,'10/2,1,0,0.4955
`181/1,'10/3,1,0,0.499
`181/1,'10/4,1,0,0.496
`181/1,'10/5,1,0,0.4855
`181/1,'100/1,1,0,0.4905
`181/1,'100/2,1,0,0.4775
`181/1,'100/3,1,0,0.494
`181/1,'100/4,1,0,0.4795
`181/1,'100/5,1,0,0.4975
`181/1,'101/1,1,0,0.4785
`181/1,'101/2,1,0,0.483
`181/1,'101/3,1,0,0.479
`181/1,'101/5,1,0,0.492
`181/1,'102/1,1,0,0.5025
`181/1,'102/3,1,0,0.467
`181/1,'102/4,1,0,0.474
`181/1,'104/1,1,0,0.4885
`181/1,'104/2,1,0,0.4895
`181/1,'104/5,1,0,0.483
`181/1,'105/1,1,0,0.4875
`181/1,'105/2,1,0,0.4675
`181/1,'105/3,1,0,0.46
`181/1,'105/4,1,0,0.4595
`181/1,'105/5,1,0,0.491
`181/1,'106/1,1,0,0.4735
`181/1,'106/2,1,0,0.4845
`181/1,'106/3,1,0,0.4805
`181/1,'106/4,1,0,0.482
`181/1,'106/5,1,0,0.465
`181/1,'11/1,1,0,0.4865
`181/1,'11/2,1,0,0.4725
`181/1,'11/3,1,0,0.489
`181/1,'11/5,1,0,0.4915
`181/1,'113/1,1,0,0.495
`181/1,'113/2,1,0,0.498
`181/1,'113/3,1,0,0.4955
`181/1,'113/4,1,0,0.4985
`181/1,'113/5,1,0,0.4865
`181/1,'12/1,1,0,0.473
`181/1,'12/2,1,0,0.473
`181/1,'12/3,1,0,0.4985
`181/1,'12/4,1,0,0.477
`181/1,'12/5,1,0,0.466
`181/1,'124/1,1,0,0.4815
`181/1,'124/2,1,0,0.4895
`181/1,'124/3,1,0,0.506
`181/1,'124/4,1,0,0.4915
`181/1,'124/5,1,0,0.477
`181/1,'125/1,1,0,0.4835
`181/1,'125/2,1,0,0.5055
`181/1,'125/4,1,0,0.4795
`181/1,'125/5,1,0,0.479
`181/1,'126/2,1,0,0.4875
`181/1,'126/3,1,0,0.4745
`181/1,'126/4,1,0,0.4685
`181/1,'13/1,1,0,0.468
`181/1,'13/2,1,0,0.4815
`181/1,'13/4,1,0,0.4895
`181/1,'130/1,1,0,0.496
`181/1,'130/2,1,0,0.4805
`181/1,'130/3,1,0,0.4745
`181/1,'130/4,1,0,0.481
`181/1,'130/5,1,0,0.4745
`181/1,'131/1,1,0,0.506
`181/1,'131/2,1,0,0.484
`181/1,'131/3,1,0,0.471
`181/1,'131/4,1,0,0.4835
`181/1,'131/5,1,0,0.498
`181/1,'135/1,1,0,0.491
`181/1,'135/2,1,0,0.4985
`181/1,'135/3,1,0,0.495
`181/1,'135/4,1,0,0.4905
`181/1,'135/5,1,0,0.489
`181/1,'136/1,1,0,0.5035
`181/1,'136/2,1,0,0.488
`181/1,'136/3,1,0,0.474
`181/1,'136/4,1,0,0.4815
`181/1,'136/5,1,0,0.464
`181/1,'14/1,1,0,0.481
`181/1,'14/2,1,0,0.463
`181/1,'14/3,1,0,0.4845
`181/1,'14/4,1,0,0.4755
`181/1,'14/5,1,0,0.476
`181/1,'140/1,1,0,0.4835
`181/1,'140/3,1,0,0.484
`181/1,'140/4,1,0,0.507
`181/1,'141/1,1,0,0.483
`181/1,'141/2,1,0,0.491
`181/1,'141/3,1,0,0.4865
`181/1,'141/4,1,0,0.4685
`181/1,'141/5,1,0,0.4795
`181/1,'142/1,1,0,0.4805
`181/1,'142/2,1,0,0.492
`181/1,'142/3,1,0,0.498
`181/1,'142/4,1,0,0.4735
`181/1,'142/5,1,0,0.49
`181/1,'143/1,1,0,0.4785
`181/1,'143/2,1,0,0.489
`181/1,'143/3,1,0,0.486
`181/1,'143/4,1,0,0.474
`181/1,'143/5,1,0,0.4815
`181/1,'147/1,1,0,0.467
`181/1,'147/2,1,0,0.476
`181/1,'147/3,1,0,0.493
`181/1,'147/4,1,0,0.489
`181/1,'147/5,1,0,0.497
`181/1,'148/2,1,0,0.475
`181/1,'148/3,1,0,0.493
`181/1,'148/4,1,0,0.482
`181/1,'148/5,1,0,0.491
`181/1,'15/1,1,0,0.479
`181/1,'15/2,1,0,0.4985
`181/1,'15/3,1,0,0.483
`181/1,'15/4,1,0,0.47
`181/1,'15/5,1,0,0.483
`181/1,'151/1,1,0,0.4935
`181/1,'151/2,1,0,0.464
`181/1,'151/3,1,0,0.476
`181/1,'151/4,1,0,0.4745
`181/1,'151/5,1,0,0.4775
`181/1,'152/1,1,0,0.4845
`181/1,'152/2,1,0,0.4885
`181/1,'152/3,1,0,0.488
`181/1,'152/4,1,0,0.4905
`181/1,'152/5,1,0,0.5
`181/1,'153/2,1,0,0.5005
`181/1,'153/3,1,0,0.475
`181/1,'155/1,1,0,0.473
`181/1,'155/2,1,0,0.4845
`181/1,'155/3,1,0,0.4805
`181/1,'155/4,1,0,0.4815
`181/1,'158/1,1,0,0.4755
`181/1,'158/2,1,0,0.471
`181/1,'158/3,1,0,0.481
`181/1,'158/4,1,0,0.48
`181/1,'158/5,1,0,0.4805
`181/1,'16/1,1,0,0.47
`181/1,'16/2,1,0,0.4785
`181/1,'16/3,1,0,0.4805
`181/1,'16/4,1,0,0.469
`181/1,'16/5,1,0,0.492
`181/1,'161/1,1,0,0.439
`181/1,'161/2,1,0,0.4705
`181/1,'161/3,1,0,0.477
`181/1,'161/4,1,0,0.4755
`181/1,'161/5,1,0,0.4875
`181/1,'162/1,1,0,0.478
`181/1,'162/3,1,0,0.4705
`181/1,'162/5,1,0,0.4795
`181/1,'165/1,1,0,0.483
`181/1,'165/2,1,0,0.485
`181/1,'165/3,1,0,0.4785
`181/1,'165/4,1,0,0.4915
`181/1,'165/5,1,0,0.4785
`181/1,'166/2,1,0,0.469
`181/1,'166/4,1,0,0.4885
`181/1,'166/5,1,0,0.498
`181/1,'167/1,1,0,0.4845
`181/1,'167/2,1,0,0.4805
`181/1,'167/3,1,0,0.481
`181/1,'167/4,1,0,0.4715
`181/1,'167/5,1,0,0.484
`181/1,'168/1,1,0,0.499
`181/1,'168/3,1,0,0.4945
`181/1,'168/5,1,0,0.489
`181/1,'169/1,1,0,0.504
`181/1,'169/2,1,0,0.4805
`181/1,'169/3,1,0,0.476
`181/1,'169/4,1,0,0.4625
`181/1,'169/5,1,0,0.4825
`181/1,'170/1,1,0,0.495
`181/1,'170/2,1,0,0.492
`181/1,'170/3,1,0,0.481
`181/1,'171/1,1,0,0.49
`181/1,'171/5,1,0,0.472
`181/1,'175/1,1,0,0.4825
`181/1,'175/2,1,0,0.4885
`181/1,'175/3,1,0,0.4875
`181/1,'175/4,1,0,0.5015
`181/1,'175/5,1,0,0.505
`181/1,'177/1,1,0,0.4995
`181/1,'177/2,1,0,0.507
`181/1,'177/3,1,0,0.4915
`181/1,'177/4,1,0,0.5165
`181/1,'177/5,1,0,0.4935
`181/1,'178/1,1,0,0.489
`181/1,'178/3,1,0,0.468
`181/1,'180/2,1,0,0.4795
`181/1,'180/3,1,0,0.4915
`181/1,'180/4,1,0,0.491
`181/1,'180/5,1,0,0.4755
`181/1,'181/2,1,1,0.479
`181/1,'181/3,1,1,0.459
`181/1,'181/4,1,1,0.4415
`181/1,'181/5,1,1,0.403
`181/1,'182/1,1,0,0.489
`181/1,'182/2,1,0,0.4965
`181/1,'182/3,1,0,0.493
`181/1,'182/4,1,0,0.494
`181/1,'182/5,1,0,0.4985
`181/1,'183/1,1,0,0.4955
`181/1,'183/2,1,0,0.4985
`181/1,'183/3,1,0,0.4715
`181/1,'183/4,1,0,0.4845
`181/1,'183/5,1,0,0.483
`181/1,'186/1,1,0,0.485
`181/1,'186/2,1,0,0.5005
`181/1,'186/4,1,0,0.4955
`181/1,'186/5,1,0,0.4865
`181/1,'19/1,1,0,0.4625
`181/1,'19/2,1,0,0.4875
`181/1,'19/3,1,0,0.477
`181/1,'19/4,1,0,0.4855
`181/1,'19/5,1,0,0.486
`181/1,'190/1,1,0,0.4785
`181/1,'190/2,1,0,0.4925
`181/1,'190/3,1,0,0.484
`181/1,'192/1,1,0,0.4895
`181/1,'192/2,1,0,0.487
`181/1,'192/3,1,0,0.4845
`181/1,'192/4,1,0,0.5005
`181/1,'192/5,1,0,0.49
`181/1,'194/2,1,0,0.488
`181/1,'194/3,1,0,0.4875
`181/1,'194/4,1,0,0.501
`181/1,'194/5,1,0,0.4775
`181/1,'195/1,1,0,0.4775
`181/1,'195/3,1,0,0.482
`181/1,'195/4,1,0,0.464
`181/1,'195/5,1,0,0.482
`181/1,'196/1,1,0,0.487
`181/1,'196/2,1,0,0.464
`181/1,'196/3,1,0,0.478
`181/1,'196/4,1,0,0.471
`181/1,'199/1,1,0,0.484
`181/1,'199/2,1,0,0.487
`181/1,'199/3,1,0,0.465
`181/1,'199/4,1,0,0.483
`181/1,'199/5,1,0,0.4765
`181/1,'2/1,1,0,0.4725
`181/1,'2/2,1,0,0.4765
`181/1,'2/3,1,0,0.4745
`181/1,'2/5,1,0,0.4855
`181/1,'214/1,1,0,0.4805
`181/1,'214/2,1,0,0.484
`181/1,'214/4,1,0,0.47
`181/1,'214/5,1,0,0.481
`181/1,'220/1,1,0,0.4745
`181/1,'220/2,1,0,0.478
`181/1,'220/3,1,0,0.464
`181/1,'220/4,1,0,0.468
`181/1,'220/5,1,0,0.4635
`181/1,'221/1,1,0,0.487
`181/1,'221/2,1,0,0.48
`181/1,'221/3,1,0,0.481
`181/1,'221/4,1,0,0.4785
`181/1,'221/5,1,0,0.4815
`181/1,'222/1,1,0,0.489
`181/1,'222/2,1,0,0.493
`181/1,'222/3,1,0,0.494
`181/1,'224/2,1,0,0.469
`181/1,'224/4,1,0,0.492
`181/1,'225/1,1,0,0.475
`181/1,'225/2,1,0,0.508
`181/1,'225/4,1,0,0.4855
`181/1,'225/5,1,0,0.489
`181/1,'227/1,1,0,0.474
`181/1,'227/2,1,0,0.471
`181/1,'227/3,1,0,0.4805
`181/1,'227/4,1,0,0.4735
`181/1,'237/1,1,0,0.4665
`181/1,'237/2,1,0,0.491
`181/1,'237/3,1,0,0.486
`181/1,'237/4,1,0,0.506
`181/1,'237/5,1,0,0.478
`181/1,'25/1,1,0,0.4835
`181/1,'25/2,1,0,0.458
`181/1,'25/3,1,0,0.472
`181/1,'27/1,1,0,0.4725
`181/1,'27/2,1,0,0.482
`181/1,'27/3,1,0,0.4985
`181/1,'27/4,1,0,0.494
`181/1,'27/5,1,0,0.48
`181/1,'29/1,1,0,0.4975
`181/1,'29/2,1,0,0.4695
`181/1,'29/3,1,0,0.4835
`181/1,'29/4,1,0,0.4895
`181/1,'35/1,1,0,0.4815
`181/1,'35/2,1,0,0.494
`181/1,'35/3,1,0,0.4795
`181/1,'37/3,1,0,0.474
`181/1,'37/4,1,0,0.5
`181/1,'38/1,1,0,0.4845
`181/1,'38/2,1,0,0.4905
`181/1,'38/3,1,0,0.4875
`181/1,'38/4,1,0,0.4765
`181/1,'38/5,1,0,0.4945
`181/1,'40/1,1,0,0.4635
`181/1,'40/2,1,0,0.4815
`181/1,'41/1,1,0,0.4935
`181/1,'41/3,1,0,0.482
`181/1,'41/4,1,0,0.469
`181/1,'41/5,1,0,0.4885
`181/1,'42/1,1,0,0.4745
`181/1,'42/3,1,0,0.4635
`181/1,'42/4,1,0,0.481
`181/1,'42/5,1,0,0.4675
`181/1,'44/1,1,0,0.494
`181/1,'44/2,1,0,0.492
`181/1,'44/3,1,0,0.485
`181/1,'44/4,1,0,0.4835
`181/1,'44/5,1,0,0.4905
`181/1,'45/3,1,0,0.484
`181/1,'45/4,1,0,0.4735
`181/1,'45/5,1,0,0.4925
`181/1,'46/2,1,0,0.4865
`181/1,'46/3,1,0,0.4855
`181/1,'46/4,1,0,0.4715
`181/1,'46/5,1,0,0.467
`181/1,'47/2,1,0,0.4845
`181/1,'47/3,1,0,0.453
`181/1,'47/4,1,0,0.4795
`181/1,'47/5,1,0,0.486
`181/1,'49/3,1,0,0.473
`181/1,'49/4,1,0,0.48
`181/1,'49/5,1,0,0.4845
`181/1,'51/1,1,0,0.4925
`181/1,'51/2,1,0,0.488
`181/1,'51/3,1,0,0.4965
`181/1,'51/4,1,0,0.4745
`181/1,'51/5,1,0,0.483
`181/1,'54/1,1,0,0.4975
`181/1,'54/5,1,0,0.4895
`181/1,'55/1,1,0,0.4895
`181/1,'55/2,1,0,0.4635
`181/1,'55/3,1,0,0.459
`181/1,'55/4,1,0,0.489
`181/1,'55/5,1,0,0.473
`181/1,'56/1,1,0,0.4795
`181/1,'56/2,1,0,0.488
`181/1,'56/4,1,0,0.475
`181/1,'58/1,1,0,0.496
`181/1,'58/2,1,0,0.485
`181/1,'58/3,1,0,0.4905
`181/1,'58/5,1,0,0.4555
`181/1,'59/1,1,0,0.505
`181/1,'59/2,1,0,0.492
`181/1,'59/3,1,0,0.5005
`181/1,'59/4,1,0,0.4785
`181/1,'59/5,1,0,0.49
`181/1,'6/1,1,0,0.4635
`181/1,'6/3,1,0,0.5025
`181/1,'6/4,1,0,0.4805
`181/1,'61/1,1,0,0.479
`181/1,'61/2,1,0,0.489
`181/1,'61/3,1,0,0.49
`181/1,'69/1,1,0,0.4785
`181/1,'69/2,1,0,0.468
`181/1,'7/2,1,0,0.4855
`181/1,'7/3,1,0,0.4645
`181/1,'70/1,1,0,0.5065
`181/1,'70/2,1,0,0.502
`181/1,'72/1,1,0,0.4775
`181/1,'72/2,1,0,0.4825
`181/1,'72/3,1,0,0.474
`181/1,'72/4,1,0,0.4825
`181/1,'72/5,1,0,0.4765
`181/1,'74/1,1,0,0.488
`181/1,'74/2,1,0,0.4745
`181/1,'74/3,1,0,0.4725
`181/1,'74/4,1,0,0.468
`181/1,'74/5,1,0,0.484
`181/1,'76/1,1,0,0.5035
`181/1,'76/2,1,0,0.4835
`181/1,'76/3,1,0,0.492
`181/1,'76/5,1,0,0.4785
`181/1,'78/4,1,0,0.4725
`181/1,'78/5,1,0,0.48
`181/1,'8/1,1,0,0.4935
`181/1,'8/2,1,0,0.486
`181/1,'8/3,1,0,0.493
`181/1,'8/4,1,0,0.4935
`181/1,'8/5,1,0,0.4825
`181/1,'81/1,1,0,0.487
`181/1,'81/2,1,0,0.4885
`181/1,'81/4,1,0,0.4835
`181/1,'81/5,1,0,0.4885
`181/1,'83/1,1,0,0.4845
`181/1,'83/2,1,0,0.4945
`181/1,'83/3,1,0,0.4605
`181/1,'83/4,1,0,0.4885
`181/1,'83/5,1,0,0.48
`181/1,'84/1,1,0,0.4945
`181/1,'84/2,1,0,0.4845
`181/1,'84/3,1,0,0.481
`181/1,'84/5,1,0,0.48
`181/1,'85/1,1,0,0.486
`181/1,'85/2,1,0,0.4615
`181/1,'85/3,1,0,0.4705
`181/1,'85/4,1,0,0.4745
`181/1,'85/5,1,0,0.474
`181/1,'88/1,1,0,0.4995
`181/1,'88/2,1,0,0.479
`181/1,'88/3,1,0,0.5055
`181/1,'88/4,1,0,0.483
`181/1,'88/5,1,0,0.491
`181/1,'89/1,1,0,0.4945
`181/1,'89/2,1,0,0.493
`181/1,'89/3,1,0,0.48
`181/1,'89/4,1,0,0.481
`181/1,'89/5,1,0,0.469
`181/1,'91/2,1,0,0.479
`181/1,'91/3,1,0,0.488
`181/1,'91/4,1,0,0.4775
`181/1,'94/1,1,0,0.487
`181/1,'94/2,1,0,0.453
`181/1,'94/3,1,0,0.4785
`181/1,'94/4,1,0,0.475
`181/1,'94/5,1,0,0.4695
`181/1,'96/1,1,0,0.4905
`181/1,'96/2,1,0,0.48
`181/1,'96/3,1,0,0.4855
`181/1,'99/1,1,0,0.504
`181/1,'99/2,1,0,0.474
`181/1,'99/3,1,0,0.479
`181/1,'99/4,1,0,0.489
`181/1,'99/5,1,0,0.478
`182/1,'1/1,1,0,0.495
`182/1,'1/2,1,0,0.485
`182/1,'1/3,1,0,0.4825
`182/1,'1/4,1,0,0.483
`182/1,'1/5,1,0,0.498
`182/1,'10/1,1,0,0.4845
`182/1,'10/2,1,0,0.4795
`182/1,'10/3,1,0,0.497
`182/1,'10/4,1,0,0.479
`182/1,'10/5,1,0,0.4855
`182/1,'100/1,1,0,0.4735
`182/1,'100/2,1,0,0.4825
`182/1,'100/3,1,0,0.493
`182/1,'100/4,1,0,0.5075
`182/1,'100/5,1,0,0.4845
`182/1,'101/1,1,0,0.4745
`182/1,'101/2,1,0,0.474
`182/1,'101/3,1,0,0.493
`182/1,'101/5,1,0,0.466
`182/1,'102/1,1,0,0.4815
`182/1,'102/3,1,0,0.499
`182/1,'102/4,1,0,0.5
`182/1,'104/1,1,0,0.4805
`182/1,'104/2,1,0,0.5035
`182/1,'104/5,1,0,0.498
`182/1,'105/1,1,0,0.4805
`182/1,'105/2,1,0,0.4715
`182/1,'105/3,1,0,0.482
`182/1,'105/4,1,0,0.4865
`182/1,'105/5,1,0,0.474
`182/1,'106/1,1,0,0.4845
`182/1,'106/2,1,0,0.4685
`182/1,'106/3,1,0,0.4935
`182/1,'106/4,1,0,0.478
`182/1,'106/5,1,0,0.479
`182/1,'11/1,1,0,0.5015
`182/1,'11/2,1,0,0.4745
`182/1,'11/3,1,0,0.505
`182/1,'11/5,1,0,0.4925
`182/1,'113/1,1,0,0.479
`182/1,'113/2,1,0,0.464
`182/1,'113/3,1,0,0.4895
`182/1,'113/4,1,0,0.4715
`182/1,'113/5,1,0,0.4765
`182/1,'12/1,1,0,0.496
`182/1,'12/2,1,0,0.504
`182/1,'12/3,1,0,0.4975
`182/1,'12/4,1,0,0.492
`182/1,'12/5,1,0,0.498
`182/1,'124/1,1,0,0.4765
`182/1,'124/2,1,0,0.4855
`182/1,'124/3,1,0,0.483
`182/1,'124/4,1,0,0.4845
`182/1,'124/5,1,0,0.494
`182/1,'125/1,1,0,0.4715
`182/1,'125/2,1,0,0.4795
`182/1,'125/4,1,0,0.4595
`182/1,'125/5,1,0,0.486
`182/1,'126/2,1,0,0.4785
`182/1,'126/3,1,0,0.4735
`182/1,'126/4,1,0,0.4565
`182/1,'13/1,1,0,0.504
`182/1,'13/2,1,0,0.4865
`182/1,'13/4,1,0,0.4765
`182/1,'130/1,1,0,0.471
`182/1,'130/2,1,0,0.4675
`182/1,'130/3,1,0,0.4905
`182/1,'130/4,1,0,0.476
`182/1,'130/5,1,0,0.4795
`182/1,'131/1,1,0,0.492
`182/1,'131/2,1,0,0.472
`182/1,'131/3,1,0,0.472
`182/1,'131/4,1,0,0.4675
`182/1,'131/5,1,0,0.48
`182/1,'135/1,1,0,0.484
`182/1,'135/2,1,0,0.4765
`182/1,'135/3,1,0,0.48
`182/1,'135/4,1,0,0.4765
`182/1,'135/5,1,0,0.475
`182/1,'136/1,1,0,0.4945
`182/1,'136/2,1,0,0.472
`182/1,'136/3,1,0,0.489
`182/1,'136/4,1,0,0.5035
`182/1,'136/5,1,0,0.483
`182/1,'14/1,1,0,0.482
`182/1,'14/2,1,0,0.495
`182/1,'14/3,1,0,0.4685
`182/1,'14/4,1,0,0.4875
`182/1,'14/5,1,0,0.49
`182/1,'140/1,1,0,0.4875
`182/1,'140/3,1,0,0.502
`182/1,'140/4,1,0,0.486
`182/1,'141/1,1,0,0.491
`182/1,'141/2,1,0,0.487
`182/1,'141/3,1,0,0.4755
`182/1,'141/4,1,0,0.4965
`182/1,'141/5,1,0,0.4895
`182/1,'142/1,1,0,0.4825
`182/1,'142/2,1,0,0.484
`182/1,'142/3,1,0,0.481
`182/1,'142/4,1,0,0.4735
`182/1,'142/5,1,0,0.492
`182/1,'143/1,1,0,0.4855
`182/1,'143/2,1,0,0.513
`182/1,'143/3,1,0,0.498
`182/1,'143/4,1,0,0.496
`182/1,'143/5,1,0,0.4975
`182/1,'147/1,1,0,0.456
`182/1,'147/2,1,0,0.47
`182/1,'147/3,1,0,0.484
`182/1,'147/4,1,0,0.476
`182/1,'147/5,1,0,0.481
`182/1,'148/2,1,0,0.488
`182/1,'148/3,1,0,0.504
`182/1,'148/4,1,0,0.471
`182/1,'148/5,1,0,0.489
`182/1,'15/1,1,0,0.497
`182/1,'15/2,1,0,0.4885
`182/1,'15/3,1,0,0.479
`182/1,'15/4,1,0,0.478
`182/1,'15/5,1,0,0.477
`182/1,'151/1,1,0,0.4845
`182/1,'151/2,1,0,0.495
`182/1,'151/3,1,0,0.479
`182/1,'151/4,1,0,0.4805
`182/1,'151/5,1,0,0.4905
`182/1,'152/1,1,0,0.4945
`182/1,'152/2,1,0,0.4865
`182/1,'152/3,1,0,0.498
`182/1,'152/4,1,0,0.4925
`182/1,'152/5,1,0,0.508
`182/1,'153/2,1,0,0.4855
`182/1,'153/3,1,0,0.486
`182/1,'155/1,1,0,0.481
`182/1,'155/2,1,0,0.4875
`182/1,'155/3,1,0,0.4875
`182/1,'155/4,1,0,0.5025
`182/1,'158/1,1,0,0.4685
`182/1,'158/2,1,0,0.481
`182/1,'158/3,1,0,0.489
`182/1,'158/4,1,0,0.463
`182/1,'158/5,1,0,0.4725
`182/1,'16/1,1,0,0.468
`182/1,'16/2,1,0,0.4745
`182/1,'16/3,1,0,0.4735
`182/1,'16/4,1,0,0.48
`182/1,'16/5,1,0,0.469
`182/1,'161/1,1,0,0.476
`182/1,'161/2,1,0,0.4795
`182/1,'161/3,1,0,0.488
`182/1,'161/4,1,0,0.4775
`182/1,'161/5,1,0,0.4765
`182/1,'162/1,1,0,0.496
`182/1,'162/3,1,0,0.5035
`182/1,'162/5,1,0,0.5035
`182/1,'165/1,1,0,0.495
`182/1,'165/2,1,0,0.487
`182/1,'165/3,1,0,0.4915
`182/1,'165/4,1,0,0.4845
`182/1,'165/5,1,0,0.4755
`182/1,'166/2,1,0,0.489
`182/1,'166/4,1,0,0.4815
`182/1,'166/5,1,0,0.489
`182/1,'167/1,1,0,0.4785
`182/1,'167/2,1,0,0.4875
`182/1,'167/3,1,0,0.47
`182/1,'167/4,1,0,0.4865
`182/1,'167/5,1,0,0.484
`182/1,'168/1,1,0,0.496
`182/1,'168/3,1,0,0.4915
`182/1,'168/5,1,0,0.484
`182/1,'169/1,1,0,0.488
`182/1,'169/2,1,0,0.4875
`182/1,'169/3,1,0,0.496
`182/1,'169/4,1,0,0.4835
`182/1,'169/5,1,0,0.4915
`182/1,'170/1,1,0,0.476
`182/1,'170/2,1,0,0.477
`182/1,'170/3,1,0,0.477
`182/1,'171/1,1,0,0.487
`182/1,'171/5,1,0,0.483
`182/1,'175/1,1,0,0.4925
`182/1,'175/2,1,0,0.4765
`182/1,'175/3,1,0,0.4755
`182/1,'175/4,1,0,0.4855
`182/1,'175/5,1,0,0.479
`182/1,'177/1,1,0,0.4965
`182/1,'177/2,1,0,0.492
`182/1,'177/3,1,0,0.4865
`182/1,'177/4,1,0,0.4915
`182/1,'177/5,1,0,0.5005
`182/1,'178/1,1,0,0.497
`182/1,'178/3,1,0,0.507
`182/1,'180/2,1,0,0.5065
`182/1,'180/3,1,0,0.4965
`182/1,'180/4,1,0,0.481
`182/1,'180/5,1,0,0.5165
`182/1,'181/1,1,0,0.489
`182/1,'181/2,1,0,0.482
`182/1,'181/3,1,0,0.496
`182/1,'181/4,1,0,0.4985
`182/1,'181/5,1,0,0.505
`182/1,'182/2,1,1,0.3105
`182/1,'182/3,1,1,0.38
`182/1,'182/4,1,1,0.39
`182/1,'182/5,1,1,0.3145
`182/1,'183/1,1,0,0.4965
`182/1,'183/2,1,0,0.4805
`182/1,'183/3,1,0,0.4845
`182/1,'183/4,1,0,0.4705
`182/1,'183/5,1,0,0.47
`182/1,'186/1,1,0,0.497
`182/1,'186/2,1,0,0.4925
`182/1,'186/4,1,0,0.4855
`182/1,'186/5,1,0,0.4905
`182/1,'19/1,1,0,0.4835
`182/1,'19/2,1,0,0.4755
`182/1,'19/3,1,0,0.5
`182/1,'19/4,1,0,0.4845
`182/1,'19/5,1,0,0.499
`182/1,'190/1,1,0,0.4835
`182/1,'190/2,1,0,0.4775
`182/1,'190/3,1,0,0.475
`182/1,'192/1,1,0,0.4835
`182/1,'192/2,1,0,0.491
`182/1,'192/3,1,0,0.4935
`182/1,'192/4,1,0,0.4815
`182/1,'192/5,1,0,0.507
`182/1,'194/2,1,0,0.498
`182/1,'194/3,1,0,0.4775
`182/1,'194/4,1,0,0.494
`182/1,'194/5,1,0,0.5055
`182/1,'195/1,1,0,0.4885
`182/1,'195/3,1,0,0.499
`182/1,'195/4,1,0,0.491
`182/1,'195/5,1,0,0.502
`182/1,'196/1,1,0,0.475
`182/1,'196/2,1,0,0.494
`182/1,'196/3,1,0,0.473
`182/1,'196/4,1,0,0.48
`182/1,'199/1,1,0,0.471
`182/1,'199/2,1,0,0.472
`182/1,'199/3,1,0,0.475
`182/1,'199/4,1,0,0.48
`182/1,'199/5,1,0,0.4885
`182/1,'2/1,1,0,0.4955
`182/1,'2/2,1,0,0.4805
`182/1,'2/3,1,0,0.4745
